DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
BM3D,0.15,084,1,29.778877594734215,33.840884831168665,0.8530483186415403
BM3D,0.05,085,1,11.657916821345802,18.33584422499371,0.28412681638478976
BM3D,0.1,085,1,19.135472335793978,29.701218406102406,0.6787335133348478
BM3D,0.15,085,1,29.94434029448429,30.132854540771447,0.7257126219786695
BM3D,0.05,086,1,18.215918021093344,23.560291417466303,0.5090465181995338
BM3D,0.1,086,1,27.367649410680603,31.379469914175914,0.7944106728211735
BM3D,0.15,086,1,29.175944435323288,30.775432395416043,0.7993459764804451
BM3D,0.05,087,1,19.262498281258008,23.519394084745343,0.4907014547744095
BM3D,0.1,087,1,31.49435540240056,31.623238406712435,0.8303993626635067
BM3D,0.15,087,1,25.078597344581762,30.9004561373246,0.8024918594139728
BM3D,0.05,088,1,15.006505269394522,19.423652781527135,0.427686867256759
BM3D,0.1,088,1,29.02660371497536,31.1752829541291,0.7769663200107322
BM3D,0.15,088,1,22.08486556133551,31.473337145888358,0.7907974960557932
BM3D,0.05,089,1,20.430853364192792,22.334019784317714,0.582168858841755
BM3D,0.1,089,1,27.811652188780904,32.552613368365506,0.8383814201989644
BM3D,0.15,089,1,32.26424578791776,32.35630616594507,0.8485441032256358
BM3D,0.05,090,1,14.687196620190353,20.45503952144385,0.5241070690523427
BM3D,0.1,090,1,26.196806049366998,31.155972146309225,0.817439605943646
BM3D,0.15,090,1,28.974128601915197,31.196924513212494,0.8272110318555067
BM3D,0.05,091,1,15.447824537734993,20.135330058845753,0.5232386054257495
BM3D,0.1,091,1,26.00685725447252,29.882635841991597,0.7708747981566891
BM3D,0.15,091,1,26.06612459114331,29.768960386528313,0.7683646552589604
BM3D,0.05,092,1,17.665492065125562,21.31361989348391,0.42588032037255275
BM3D,0.1,092,1,30.469164573572147,30.52028601234553,0.7948248387575634
BM3D,0.15,092,1,23.225718499482685,30.236342475211018,0.7720889147173086
BM3D,0.05,093,1,17.16950630223507,30.256404716560557,0.7199765943191712
BM3D,0.1,093,1,34.836416661561465,34.92210213771197,0.9014611506083418
BM3D,0.15,093,1,33.97472173178076,34.34425533074295,0.8926115563949766
BM3D,0.05,094,1,19.402588565710136,24.314843556987125,0.5944919609678224
BM3D,0.1,094,1,28.945801047222176,32.74442895662868,0.8615616831063199
BM3D,0.15,094,1,31.668007033009292,31.901901823629906,0.8477632093230651
BM3D,0.05,095,1,19.651544579260687,24.72094085615891,0.5866725934819723
BM3D,0.1,095,1,26.074581815824764,32.29710590453362,0.841296321967299
BM3D,0.15,095,1,20.89667784028252,31.36497482266727,0.8030682103748693
BM3D,0.05,096,1,21.895943891111813,24.848003999388872,0.6873023962120558
BM3D,0.1,096,1,30.303425561553,32.38851117673589,0.8691300139263622
BM3D,0.15,096,1,30.149959883634953,31.326625608058517,0.8429903836407069
BM3D,0.05,097,1,24.933558329362484,32.94584881367905,0.8297674519653953
BM3D,0.1,097,1,34.18575298500454,34.742008386038464,0.8738059143868785
BM3D,0.15,097,1,33.87313674602355,33.89688325357642,0.8571823920110243
BM3D,0.05,098,1,21.49977247076013,26.418956700429902,0.6280051804398769
BM3D,0.1,098,1,30.81245929680108,33.88592979808465,0.8540081324292981
BM3D,0.15,098,1,30.26232056174825,33.21480034370482,0.8546729767775973
BM3D,0.05,099,1,21.517702626613236,26.109930392183443,0.5323788014700974
BM3D,0.1,099,1,26.320552346807332,31.132917112778458,0.7652687613472364
BM3D,0.15,099,1,30.088085679551337,30.14504715720246,0.7496708113561779
BM3D,0.05,100,1,18.900511200245383,22.235624951354076,0.3435679899731981
BM3D,0.1,100,1,25.313352687806084,30.40166841517292,0.7450122144923407
BM3D,0.15,100,1,27.624581034027308,30.142149362915784,0.7430686274030832
BM3D,0.05,101,1,27.625552371476974,29.649467686932617,0.7388694806782946
BM3D,0.1,101,1,34.57652812885237,34.742268178840035,0.8560928225538808
BM3D,0.15,101,1,33.70737753841942,34.08341654433706,0.8386262575824126
BM3D,0.05,102,1,19.137465334144682,23.539775755086517,0.5623867738285813
BM3D,0.1,102,1,27.12831185454567,34.33257089896378,0.8591410643596346
BM3D,0.15,102,1,22.93902037737908,34.003789583281936,0.8436802767626568
BM3D,0.05,103,1,18.68296223823656,23.783187161294165,0.5964716785190054
BM3D,0.1,103,1,29.470988186409745,31.760007601072402,0.8117755618864024
BM3D,0.15,103,1,28.327467180294366,31.011569791377713,0.79823159773388
BM3D,0.05,104,1,27.064141767319985,32.883241423983534,0.8692209111026266
BM3D,0.1,104,1,35.04005098062164,35.414566098360076,0.9062288133146559
BM3D,0.15,104,1,34.15475115375787,34.19869919082388,0.8859284654806688
BM3D,0.05,105,1,23.24857922684553,24.72391980236829,0.5710741819153693
BM3D,0.1,105,1,34.65989427088539,37.11641216707473,0.9017465140104691
BM3D,0.15,105,1,23.1890739476577,37.917024449241,0.8876716308471825
BM3D,0.05,106,1,27.363113399817223,30.70599290361539,0.8208048627666256
BM3D,0.1,106,1,34.880232330407594,34.93546596009877,0.905587325306788
BM3D,0.15,106,1,33.03506129204329,33.74276088155325,0.8829842028809765
BM3D,0.05,107,1,27.58038345096487,28.393352834116456,0.6948111440846109
BM3D,0.1,107,1,33.850674530954315,34.716661276703334,0.8885910669733178
BM3D,0.15,107,1,28.728228701507565,33.68835683037038,0.8623937888855391
BM3D,0.05,108,1,13.914659811761918,19.22074832132113,0.35933982205199955
BM3D,0.1,108,1,20.84771149446918,29.778933052349487,0.6385714999194424
BM3D,0.15,108,1,23.43759547462316,29.89293754911136,0.6840593691384407
BM3D,0.05,109,1,13.298050869118878,18.615198587540362,0.42554069876178086
BM3D,0.1,109,1,18.286450550191837,28.449726036891807,0.6070605597448054
BM3D,0.15,109,1,28.139335757582113,28.65490089194389,0.6740664824806533
BM3D,0.05,110,1,18.929667570388,25.6100963593736,0.6344339694313413
BM3D,0.1,110,1,31.72612265373094,31.737951157634935,0.8371467601363832
BM3D,0.15,110,1,23.772621115683975,30.572162354649635,0.7983490932523939
BM3D,0.05,111,1,27.36446702191749,35.794477071133144,0.9052153820334243
BM3D,0.1,111,1,32.33076167196488,36.860772527573786,0.9335150242974646
BM3D,0.15,111,1,29.64438453731496,35.756775473754374,0.9184931370994441
BM3D,0.05,112,1,22.26911399206676,30.657433549619,0.813917230254273
BM3D,0.1,112,1,32.12891838977806,35.89732937020775,0.9137313004322424
BM3D,0.15,112,1,34.75714978530306,34.99602011867288,0.9079504489265032
BM3D,0.05,113,1,42.669919565390195,42.777209635462995,0.9666094612119883
BM3D,0.1,113,1,39.48107183957547,40.87854671305914,0.9491757143553359
BM3D,0.15,113,1,38.83448885077276,39.83616858988183,0.9394943538037005
BM3D,0.05,114,1,26.068743006622675,27.614164705010484,0.7497226174269079
BM3D,0.1,114,1,32.065851507661954,34.20100871527916,0.8760278426539152
BM3D,0.15,114,1,32.82732791224351,32.98099118200276,0.8545009865764437
BM3D,0.05,115,1,22.652229110065996,28.29185196375391,0.7744190560207143
BM3D,0.1,115,1,29.119508751676765,32.52748394804562,0.8546974942454076
BM3D,0.15,115,1,30.474733557368104,31.142202044350853,0.8195209163512207
BM3D,0.05,116,1,25.521743917276037,30.12624953118611,0.7426755880691146
BM3D,0.1,116,1,33.78550979243939,35.496609763582654,0.8795905912931884
BM3D,0.15,116,1,34.503922294081505,34.64650093856451,0.8681280369653182
BM3D,0.05,117,1,21.361507214804163,24.92073560099943,0.6974769591136406
BM3D,0.1,117,1,32.51397945762111,32.97145854805495,0.8821758094860024
